,Unnamed: 0.1,Unnamed: 0,file_name,key,duration,npvi,note_density,pc_dist1,pitch_range,genre,contains_mono,mono_chn,pc_dist2,iv_dist1,ivsize_dist1,ivdir_dist1,iv_dist2,complexity,originality,gradus
358,358,358,359.mid,a,241.674998537502,58.4852352960437,5.40316205533597,[0.153374366550468 0.0336368325019597 0.105438606828899 0.00188081704785843 0.186150899749376 0.0649450723043623 0.0521183437164074 0.111358422166376 0.0051660265997466 0.171238011101945 0.0102409145683668 0.104451686864211],54,pop,,,,,,,,,,
359,359,359,360.mid,D,300.931471675,68.2727107955497,3.99945062491416,[0.00398739371707252 0.105205129312916 0.186379267355966 0.000342594077410067 0.0964461315853138 0 0.234765251474594 0.0722430858785884 0 0.212729032159523 0 0.0879021144385987],46,pop,1.0,1.0,[0 0 0 0 0 0 0 0 0 0 0 0;0 0 0.0132631955233052 0 0 0 0 0.106544882087018 0 0.00760243504011357 0 0;0 0.109735676972314 0.0554216918889176 0 0.00809554986303122 0 0.0433448595071958 0 0 0.0267986556700683 0 0.0372735677449927;0 0 0.00367397942536021 0 0 0 0 0 0 0 0 0;0 0.0169579371972352 0.013758983735991 0.00333608158920605 0.0132072529581599 0 0.0325694603965705 0.00821620017060162 0 0 0 0;0 0 0 0 0 0 0 0 0 0 0 0;0 0 0.0276075906498167 0 0.056455282290452 0 0.011587472848902 0.00648588339654298 0 0.0527499381949355 0 0;0 0 0 0 0.0142135828081677 0 0.0586595403847655 0 0 0.0498449748744861 0 0;0 0 0 0 0 0 0 0 0 0 0 0;0 0 0.0981107619561036 0 0.00132196517317055 0 0.00457610524843928 0.00647344253994144 0 0.0206617570744575 0 0;0 0 0 0 0 0 0 0 0 0 0 0;0 0.00757356798180481 0 0 0 0 0 0 0 0.0838777247998475 0 0],[0.0335551890681861 0 0 0 0 0.0187833258101705 0.0599126250477344 0.0211750681550804 0.0553292989943632 0.10276939019579 0.130924976548012 0.128638768206841 0.054386655507215 0.0297889307080798 0.106983201557928 0.056687475373218 0.0482919803804972 0.0719084021867327 0 0.0215263794302473 0 0 0.0287832181463728 0 0.0305551146831478],[0.054386655507215 0.15842769891492 0.23790817810594 0.159456865569008 0.10362127937486 0.0930834703418131 0.0599126250477344 0.0403097052404178 0 0 0.0287832181463728 0 0.0641103037513339],[-0.623942897459147 -0.100634518664688 -0.288992980378315 -0.0679138363888344 0.545030539206947 -1 0.0680494586531074 0 0 1 0 -0.0467955103858922],[0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0;0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0;0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0;0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0;0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0;0 0 0 0 0 0 0 0 0 0.0187800225505246 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0;0 0 0 0 0 0 0 0 0 0 0 0.0266763618495855 0 0 0.0289796082374248 0 0 0 0 0 0 0 0 0 0;0 0 0 0 0 0 0 0 0 0.00917191042349893 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0;0 0 0 0 0 0 0 0 0 0.0180477811396233 0 0 0.0171918209266351 0 0 0 0.0220735788442202 0 0 0 0 0 0 0 0;0 0 0 0 0 0 0 0 0 0 0.0326945683555902 0 0.0188522972858821 0.0189166416520159 0.0173616522212017 0 0 0 0 0 0 0 0.0287832181461072 0 0;0 0 0 0 0 0 0 0 0 0 0.0313440895250037 0.0139759989940028 0.0305551146828659 0 0.0314298645566877 0.0124803813332188 0.0065809635042343 0 0 0 0 0 0 0 0;0 0 0 0 0 0 0.0599126250471817 0 0 0 0.00686142725320623 0.00791135499359432 0.018342537294196 0 0 0.0267378821364706 0.0196374380315972 0 0 0 0 0 0 0 0;0 0 0 0 0 0.0187833258099972 0 0 0 0 0.0180484091002132 0.0305043042824951 0 0 0 0 0 0.0199464194154007 0 0.00473464845783732 0 0 0 0 0;0 0 0 0 0 0 0 0 0 0.0368330474661555 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0;0 0 0 0 0 0 0 0 0.0553292989938527 0.0199366286150395 0.0183897459357377 0 0 0 0 0 0 0 0 0 0 0 0 0 0;0 0 0 0 0 0 0 0 0 0 0 0.0192710582633387 0 0 0 0 0 0.0519619827706685 0 0 0 0 0 0 0;0 0 0 0 0 0 0 0 0 0 0.0235867363770527 0 0 0.010872289055789 0 0.0174692119030056 0 0 0 0 0 0 0 0 0;0 0 0 0 0 0 0 0.021175068154885 0 0 0 0.0302996898226373 0 0 0.0119641378071255 0 0 0 0 0.0167917309722114 0 0 0 0 0;0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0;0 0 0 0 0 0 0 0 0 0 0 0 0.0178739812638752 0 0.017247938734501 0 0 0 0 0 0 0 0 0 0;0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0;0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0;0 0 0 0 0 0 0 0 0 0 0 0 0.0156812078040013 0 0 0 0 0 0 0 0 0 0 0 0;0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0;0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0],4.84141558292904,9.00947,7.375
360,360,360,361.mid,e,254.12584574167,63.7761554006033,5.46304272125799,[0.0667846070620559 0.0619206249581499 0.0852171730982965 0.0106927799026853 0.235396142272937 0.00905147089110908 0.116444120253129 0.0937265265589013 0.0208558541683881 0.112466229163356 0.00515959064755975 0.182284881023412],72,pop,,,,,,,,,,
361,361,361,362.mid,A,264.747340370833,71.5735604682603,4.50408032542779,[0 0.148889237319279 0.11025245083965 0.0227983073780452 0.221463440213534 0 0.0977923060937193 0.00282033565638175 0.0243310865811084 0.22406249064802 0.00463703113920599 0.142953314131031],56,pop,,,,,,,,,,
362,362,362,363.mid,G#,241.5604041,51.9490134365464,5.69903104607475,[0.155693130848861 0.132013831750045 0 0.213758124524467 0 0.113765603903953 0 0.0717756175691277 0.20291870376848 0 0.110074987635045 0],60,pop,,,,,,,,,,
363,363,363,364.mid,C,275.601694916666,59.8734936186102,5.31306360350179,[0.240018875042492 0.00363561321782458 0.131621632221521 0 0.0862366247458226 0.14876075575577 0.0199169682637607 0.159066645518706 1.17131895061637e-05 0.131245613879714 0.079485558164863 0],60,pop,,,,,,,,,,
364,364,364,365.mid,f,250.79697531875,63.3337644687928,5.28856729377713,[0.170075132274912 0.0524814287090775 0 0.186776237467217 0.0083109037370647 0.248608584856888 0 0.0402074803729639 0.131105478365737 0 0.162434754216114 0],72,pop,,,,,,,,,,
365,365,365,366.mid,c,229.3289129,64.6259491233761,3.2991452991453,[0.207563081218444 0.00312752208556547 0.0982796713634756 0.126972444925127 0.00159889550429996 0.1178222368199 0.00198963551949107 0.230057123810807 0.0647502922267002 0.010243001508977 0.119806441307803 0.0177896537093871],57,pop,,,,,,,,,,
366,366,366,367.mid,a#,219.329729125,62.7729990945747,4.47978436657682,[0.0702460388526357 0.143113030475143 0.0139741292305643 0.153557845764793 0 0.157546838924873 0.0924091479387862 0.00106722391207177 0.169146801798907 0.00919111900070535 0.189747824101486 0],58,pop,,,,,,,,,,
367,367,367,368.mid,C,291.003887562501,63.483860101917,3.51020408163265,[0.148138057617275 0.00788412506709512 0.155505620125475 0 0.191584388788596 0.0950535916508606 0.00305703238334145 0.152086723538967 0.0120428260913746 0.125638957168373 0.00476192600025848 0.104246751568366],55,pop,,,,,,,,,,
368,368,368,369.mid,D,152.970000427083,44.4715410342869,2.79329608938547,[0 0.0742697845943089 0.26762018094242 0 0.112719878823046 0 0.25055370232551 0.0136034532919652 0 0.136827282019798 0 0.144405718002912],29,pop,,,,,,,,,,
369,369,369,370.mid,g#,260.458860720834,60.6314090198508,5.97560872541645,[0 0.206693255528689 0 0.157738904173105 0.111554903115557 0 0.117387416073857 0.0147753163536146 0.181432176590197 0.00158769328573893 0.0664128911468603 0.14241744373236],55,pop,,,,,,,,,,
370,370,370,371.mid,D#,218.725442687501,50.4152758723074,7.82656826568266,[0.142727903749488 4.92322626831551e-05 0.0474628806252669 0.243956579289284 0 0.0675350550966368 0 0.226931371896183 0.0112490129786084 0 0.260087964101808 0],50,pop,,,,,,,,,,
371,371,371,372.mid,g#,258.909111481249,61.1213549164342,6.37020276738317,[0.00633214265067368 0.105591550310481 0 0.262682019615976 0.0631969157853047 0 0.117485344703412 0.0137266151253874 0.199619127310587 0.00296086320200635 0.0856288446422996 0.142776576653849],67,pop,,,,,,,,,,
372,372,372,373.mid,d#,263.909482379167,63.3591787241667,2.28179651302927,[0 0.163352913757957 0.000423124977223436 0.225620896741 0.0176040461661916 0.0744845139197445 0.139713023809478 0.0131132105782136 0.179796424476259 0 0.101018323239285 0.084873522334613],62,pop,,,,,,,,,,
373,373,373,374.mid,A#,249.776073895833,65.5575219147389,3.35164323619775,[0.127884422755403 0 0.121622748721698 0.128298351530346 0.00354957799861293 0.168740145768396 0.0147112587656635 0.094626013998602 0.046024221079359 0.0578373226129899 0.236705936768907 0],55,pop,1.0,1.0,[0.00753461654713206 0 0.0154539801889073 0 0 0.0193754378896943 0 0.0144994666743365 0 0.0151111499461115 0.018909847901312 0;0 0 0 0 0 0 0 0 0 0 0 0;0 0 0 0.0452164373404283 0 0.0328530528224428 0 0 0 0 0.00973446166344202 0;0.00462949327611109 0 0 0.0293880626760239 0.0166907188311638 0.0443803933978883 0.0098130416571061 0.0207776104417586 0 0 0.0321533796637468 0;0 0 0 0 0 0.0262150244711273 0 0 0 0 0 0;0.0138440514704683 0 0.120413156504319 0.0376329751300385 0 0.0182725370046491 0.00050132073640363 0.0102720742346972 0.00211892983048026 0 0.00794903520113417 0;0.00134555044440703 0 0 0.0169031207151716 0 0 0.00157754971346303 0 0 0 0.0189778552112566 0;0 0 0 0.00102367154505594 0 0.080722232320754 0 0.000954399693351861 0 0.0480192124060234 0 0;0.00958104057634343 0 0 0.000430950814036135 0 0 0 0.000895367036606124 0.00131117505863736 0.00099524641972692 0.00627425162979158 0;0 0 0 0 0 0 0 0.0203743286985126 0.0180194204618724 0.0133737511401842 0.0347350108432729 0;0.039436120677337 0 0 0.0233507795837276 0 0.0390426418707901 0 0.025431869643147 0.0123943500480509 0.00119479688926612 0.00989505105314508 0;0 0 0 0 0 0 0 0 0 0 0 0],[0.0312558456198045 0 0 0.0446238180730613 0 0.0503769074283366 0.00500863010921167 0.0390326438572382 0.0155791340056021 0.0559587807018687 0.169857771435554 0.0237768229687893 0.095938052010561 0.0803554432628166 0.129888883151484 0.02470429571407 0.040184229432633 0.0246173218119486 0 0.0484683412414854 0 0.102072475773699 0 0 0.0183006034016202],[0.095938052010561 0.104132266231606 0.299746654587038 0.0806630764159387 0.0557633634382351 0.0636499656691868 0.00500863010921167 0.098845248669822 0 0.146696293846761 0 0 0.0495564490214247],[0.543334187774113 -0.133342233090593 -0.387469538437079 0.441241236359139 -0.226478080447232 -1 -0.019308628513106 0 0.391616285552852 0 0 -0.261423941263092],[0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0;0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0;0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0;0 0 0 0 0 0 0 0 0 0 0 0 0 0.0024137120252089 0 0 0 0.0104346200849978 0 0.00896417301185893 0 0.0206318319087728 0 0 0;0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0;0 0 0 0 0 0 0 0 0 0 0 0 0.00183173522297236 0 0.0126757832185166 0.0100938309750532 0 0 0 0.0104251105149923 0 0.0222680626706085 0 0 0;0 0 0 0 0 0 0 0 0 0 0 0 0 0 0.0116302497290611 0 0 0 0 0 0 0 0 0 0;0 0 0 0 0 0.00722953818265131 0 0 0 0 0 0 0 0 0.00438820104494248 0 0 0.00212030969147817 0 0.00437549855197649 0 0.00984374332384912 0 0 0;0 0 0 0 0 0 0 0 0 0 0 0 0.000759404794384208 0 0.0130997667655272 0 0 0 0 0 0 0 0 0 0;0 0 0 0 0 0 0 0 0 0.00401367497688536 0.0099051142339058 0 0.0103922196177963 0.0162358220516369 0.0137008766705607 0 0 0 0 0 0 0 0 0 0;0 0 0 0.00526456026834365 0 0 0 0.00967101748249927 0 0.02294350949415 0.0510998926633671 0 0.0197415320872406 0.0117275809702652 0.0236667750784929 0 0.00887128652025345 0 0 0.0135735222420328 0 0.0239550648540643 0 0 0;0 0 0 0 0 0 0 0.00224172321010712 0 0 0.00903984192164607 0 0.00222297535837307 0.00157863209321955 0.00858715145894824 0 0 0 0 0 0 0 0 0 0;0 0 0 0 0 0.0125173791203456 0.00498531275609486 0 0.00518696384878048 0.0146372642770033 0.00256608726813424 0.0224463614174795 0.0374133137629132 0 0.0240684737247743 0.00103799142042528 0 0.00509967811646032 0 0 0 0.0120045663890203 0 0 0;0 0 0 0 0 0 0 0 0 0 0 0.00121977009175489 0.0383013884673048 0.0209277567660588 0.00697222991220993 0 0.0101210167042807 0 0 0 0 0 0 0 0;0 0 0 0 0 0 0 0 0 0.00489852970447953 0.0485882475349279 0 0.00977107821920287 0.019152810829869 0 0 0 0.0068481095715234 0 0.010904395696763 0 0.0128940148265874 0 0 0;0 0 0 0 0 0 0 0 0 0 0.015769370643761 0 0.00135451196057503 0 0 0 0.0126593458434974 0 0 0 0 0 0 0 0;0 0 0 0 0 0.0102329934440055 0 0 0 0.0092052897696583 0.0187070143591351 0 0 0 0 0 0 0 0 0 0 0 0 0 0;0 0 0 0 0 0 0 0.0135419741817119 0 0 0 0 0.0179823540473442 0 0.0104946862644844 0 0 0 0 0 0 0 0 0 0;0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0;0 0 0 0 0 0.0201624702511874 0 0.0156379382472861 0 0 0.0133914409556716 0 0.00504664726648301 0 0 0 0 0 0 0 0 0 0 0 0;0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0;0 0 0 0.0391515145094968 0 0 0 0 0.0103196425073562 0 0 0 0 0.0103587509894394 0 0.0134574640697338 0.00834550528679034 0 0 0 0 0 0 0 0;0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0;0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0;0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0],5.0089143266984,8.49743623188406,6.19565217391304
374,374,374,375.mid,F,256.471030041668,61.9990910413515,5.88788216483357,[0.190968110355538 0.00159343679950505 0.157331744060413 0 0.0804469231129596 0.169703333564591 0.00118967604557702 0.134139812877615 0 0.183854445633321 0.0735135761523344 0.00725894139812518],60,pop,,,,,,,,,,
375,375,375,376.mid,F#,246.201943593751,63.2187346428115,5.27965179542981,[0.00226303795534977 0.221142363582843 0.00341914303978029 0.14074142799353 0.00915532013159065 0.0754720729151361 0.225515067019087 0.00142847721728323 0.119570212739839 0.00142276232677925 0.128912531272655 0.0709575838061043],53,pop,,,,,,,,,,
376,376,376,377.mid,D,196.77443075625,70.0876173029364,4.88841922048859,[0 0.10443808530538 0.194890603539701 0 0.160991641467253 0 0.193455292880565 0.0933065998441342 0 0.149844299479634 0 0.103073477483301],45,pop,,,,,,,,,,
377,377,377,378.mid,d,241.900933937501,69.0860202809348,5.54375174727425,[0.112337030432021 0.0133175149534008 0.207821757429513 0 0.140651988553625 0.11609904138878 7.65549903113713e-06 0.104219376544667 0 0.213801039960434 0.091744595238506 0],62,pop,1.0,1.0,[0.00159164069276022 0 0.1012021044219 0 0.00823198037300106 0 0 0.0067722503623424 0 0.0208246784094969 0.00187063560393072 0;0 0 0.0129020666808353 0 0 0 0 0 0 0 0 0;0.0178523756408205 0 0.0195239538553809 0 0.0395132961413889 0.02031961962714 0 0.00909071833886779 0 0.0188413074241266 0 0;0 0 0 0 0 0 0 0 0 0 0 0;0.0142055364207474 0 0.0814893734440679 0 0 0.0455713546854334 0 0.00728604871141445 0 0 0 0;0.00923444454377662 0 0 0 0.0433539000179346 0.019251251099072 0 0.0415559230518079 0 0.0445755159468079 0 0;0 0 0 0 0 0 0 0 0 0 0 0;0.0231027415499412 0 0 0 0.0441792666685417 0.065127528008876 0 0 0 0.0648585957857902 0 0;0 0 0 0 0 0 0 0 0 0 0 0;0.00810997244938303 0.0229127531063006 0.0316110242203399 0 0 0.0115335426291881 0 0.117590029536162 0 0.0179757588017217 0.00290446506591306 0;0.000192486180175067 0 0 0 0 0 0 0 0 0.00484186049202867 0 0;0 0 0 0 0 0 0 0 0 0 0 0],[0.0150744647827297 0 0.015804889009415 0.0272583859379652 0.0483893437169992 0.0473573527523415 0 0.0259159889742359 0.0111123581174486 0.0437968458951566 0.241586531953288 0.0397387674546848 0.0577400110967222 0.064188676429972 0.216492252399913 0.0193679899854451 0.039421727496205 0.0317244572928213 0 0.0228804230266104 0.0149592904613338 0.00593636730874458 0 0 0.0112538759076252],[0.0577400110967222 0.103927443884657 0.4580787843532 0.0631648358806017 0.0505340856136535 0.0576404462670572 0 0.0702377757789518 0.063348634178333 0.0331947532467098 0.015804889009415 0 0.0263283406903549],[0.235259408500635 -0.0547815799607651 -0.386747714438593 0.560203455449635 0.100770703468774 0 -0.348486686178153 -0.527715454157328 -0.642330987392835 -1 0 -0.145113166075979],[0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0;0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0;0 0 0 0 0 0 0 0 0 0 0 0 0 0.00497366238516769 0 0 0 0 0 0 0 0 0 0 0;0 0 0 0 0 0 0 0 0 0 0 0 0.00224934553055207 0 0.0111187268129673 0 0 0 0 0.00773327940059351 0 0 0 0 0;0 0 0 0 0 0 0 0 0 0 0 0 0.014864277872449 0.0101903390725033 0 0 0 0 0 0 0.00735116762781273 0 0 0 0;0 0 0 0 0 0 0 0 0 0 0 0 0.0197540672595416 0 0.00411621874712069 0 0 0 0 0 0 0 0 0 0;0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0;0 0 0 0 0 0 0 0 0 0 0.00863208000278138 0 0 0 0.00302426299287222 0 0 0 0 0 0 0 0 0 0;0 0 0 0 0 0 0 0 0 0 0 0 0 0 0.017229582372274 0 0 0 0 0 0 0 0 0 0;0 0 0 0.00659693629128852 0 0 0 0 0.010686037624918 0 0 0 0 0.00595999643735553 0 0 0 0 0 0 0 0 0 0 0;0 0 0 0.0144150711936192 0.0253527092192398 0.0305455736275721 0 0.00839880994993526 0 0.0145971711275342 0.0350625359855645 0.0340597684916413 0 0 0.024261292117685 0 0.0100323289666922 0 0 0 0 0.00570862131566574 0 0 0;0 0 0 0 0 0 0 0 0 0 0.0556083326355847 0 0 0.00907120955732998 0 0 0 0 0 0 0.00703421655638542 0 0 0 0;0 0 0 0 0 0 0 0.00515808815349574 0 0 0.0346067845314424 0 0.00698651781229274 0 0.0322239908228136 0 0 0 0 0.0142693467523997 0 0 0 0 0;0 0 0 0 0 0 0 0 0 0 0 0.00415443948297822 0.0144961398958889 0 0.0251754448648077 0 0.0278770021411893 0 0 0 0 0 0 0 0;0 0 0.015198541734096 0.0196156942457224 0.0143368526202249 0.0149949361345657 0 0 0 0.0149729082842639 0.00445341901279775 0 0.0224927598846654 0.0242871572492385 0.0530941195194728 0.0186249459850042 0 0.024978190149929 0 0 0 0 0 0 0;0 0 0 0 0 0 0 0 0 0 0.0252741184646142 0 0 0 0.0175261981405334 0 0 0 0 0 0 0 0 0 0;0 0 0 0 0 0 0 0 0 0 0.0206569740482309 0 0 0.0131776931665277 0 0 0 0.0187940769907726 0 0 0 0 0 0 0;0 0 0 0 0 0 0 0.0113648359100542 0 0.0125465206961041 0.00350371048919863 0 0 0 0.0056012915222242 0 0 0 0 0 0 0 0 0 0;0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0;0 0 0 0 0 0 0 0 0 0 0.0445202209397401 0 0 0 0 0 0 0 0 0 0 0 0 0 0;0 0 0 0 0.006843347030077 0 0 0 0 0 0 0 0 0 0.0148154991017206 0 0 0 0 0 0 0 0 0 0;0 0 0 0 0 0 0 0 0 0 0 0 0 0.00475061303998829 0 0 0 0 0 0 0 0 0 0 0;0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0;0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0;0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0],5.16551580660889,6.41362253968254,7.34126984126984
378,378,378,379.mid,f#,260.222916666665,48.482366656065,7.66137129237785,[0 0.217414164823307 0.076906699254996 0.00358841706051645 0.128042020672196 0.0121144996618137 0.216307123267401 0 0.0687165881829087 0.125804260019925 0 0.151106227056912],44,pop,,,,,,,,,,
379,379,379,380.mid,e,293.186562893753,49.9857864513848,5.03997347382382,[0.109216060255962 0.00484025595823051 0.12799045431013 0.0175658895101113 0.154481016897556 0.00818989233378593 0.106984167067519 0.152497344306194 0.0095380925342559 0.111408224148917 0 0.197288602677319],62,pop,,,,,,,,,,
380,380,380,381.mid,b,269.922078562501,65.2581531901425,5.1058571937745,[0 0.0600939301877413 0.205968611701382 8.15513167134049e-07 0.150980324957145 0 0.194281594650563 0.0400811551750577 0 0.117782262966731 0 0.230811304848193],44,pop,,,,,,,,,,
381,381,381,382.mid,c#,299.199180666667,66.510153919727,5.64898841404301,[0.0146521757827252 0.297110237670399 0 0.053596343229978 0.154746608438251 0 0.10142648966936 0 0.249151540250045 0.0569031407493667 0 0.0724134642098562],48,pop,,,,,,,,,,
